T42,V42F,J19,V42
6.74198143700964,-36.2845166426951,58.075813544744,1
6.70382047451572,-35.6297827414664,58.0369523262968,1
6.66627943454545,-35.0509786187558,57.9987922320987,1
6.62928476362841,-34.5408494126787,57.9612519473651,1
6.59277028531998,-34.0925082196009,57.9242579324292,1
6.55667672119111,-33.6995085268654,57.8877440231245,1
6.52095122030076,-33.3558615966467,57.8516509519533,1
6.48554686492855,-33.056016184787,57.8159258776706,1
6.42549893494882,-56.0650047714262,57.7804795420424,1
6.36541271671606,-56.1007488732912,57.7204315326524,1
6.30529153130763,-56.1334015463899,57.660345241837,1
6.24513838481948,-56.1632438297011,57.6002239900546,1
6.18495604487892,-56.1904988160222,57.5400707829141,1
6.12474701257323,-56.2154243658597,57.4798883874957,1
6.06451359171187,-56.2381972150661,57.4196793044824,1
6.00425787725307,-56.2590085860393,57.359445837254,1
6.09736270276384,86.9292645990072,57.2994094368861,1
6.19017993217946,86.6607506873152,57.3925133971888,1
6.28269965782945,86.3829798731786,57.4853297339869,1
6.37491242664396,86.096372266411,57.5778485412142,1
6.44036328813128,61.1095646235071,57.6699913822689,1
6.50559396926565,60.903986059202,57.7354417530715,1
6.5705958380174,60.690355873021,57.8006719257755,1
6.63536078265929,60.4691492236498,57.8656732696746,1
6.69988120115073,60.2408383724651,57.9304376743339,1
6.76414995579923,60.005866607753,57.9949575388962,1
6.82816035501327,59.7646453473999,58.0592257268037,1
6.89190612309139,59.5175686254379,58.1232355475246,1
6.95538136112072,59.2649841189541,58.1869807263228,1
6.86582206208972,-83.6189122628639,58.2502403085871,1
6.77594795790491,-83.9128384723153,58.1606800906345,1
6.68577901314624,-84.18812049797,58.0708051233771,1
6.59066363082219,-88.8064630089502,57.9806213413508,1
6.49529094284579,-89.0467049788413,57.8855051687884,1
6.39967637255758,-89.2725444253983,57.7901317362876,1
6.30383434107845,-89.4849142821386,57.6945164643995,1
6.20777837186697,-89.6846576659982,57.5986737717385,1
6.11152113908296,-89.8725771315867,57.5026171793697,1
6.01507452780793,-90.0493941088598,57.4063593592135,1
6.07799119242623,58.7434568990375,57.3101479210822,1
6.14074834040353,58.5945265214605,57.3730642418336,1
6.20333417953501,58.4345805748399,57.4358210213511,1
6.26573771704406,58.264369462222,57.4984064693204,1
6.32794865504919,58.0845479754544,57.5608095946263,1
6.35579643497298,26.0006630020371,57.6229649155947,1
6.38337526709916,25.7495532258645,57.6508124065101,1
6.41069479139383,25.5074453889392,57.6783909622452,1
6.43776398759668,25.2737223644317,57.7057102218264,1
6.46459121659428,25.047801793221,57.7327791641265,1
6.491184246647,24.8291389812039,57.7596061492189,1
6.51755028518022,24.6172008235135,57.7861989446079,1
6.54369601057758,24.411509264155,57.8125647570171,1
6.56962762425082,24.2115920417518,57.838710264201,1
6.59535084535756,24.0170203545631,57.8646416669545,1
6.62087096195563,23.8273914766296,57.890364683886,1
6.64619287480424,23.6423374497008,57.9158846025619,1
6.67009520417379,22.3169054743266,57.9412051362821,1
6.69379479234727,22.1276184788621,57.9651072742133,1
6.71729803258682,21.9442912481327,57.9888066783066,1
6.74061076320273,21.7664167530529,58.0123097411837,1
6.7637383232919,21.5935285268642,58.0356223005835,1
6.78668558755831,21.4251919732078,58.0587496950791,1
6.80945701771467,21.2610217499787,58.0816967989106,1
6.83205668317218,21.1006498989263,58.1044680733578,1
6.85448829960295,20.9437490241271,58.1270675874441,1
6.87675526952416,20.7900264973659,58.1494990564997,1
6.89886071208112,20.6392099715913,58.1717658827342,1
6.92080747953133,20.4910589701512,58.1938711850073,1
6.97133590351717,47.1769239754849,58.2158564014925,1
7.02172766624871,47.0493235872027,58.266384581035,1
6.91671760663077,-98.0448371620923,58.3165383036923,1
6.81149584245978,-98.2425031753564,58.2115275369473,1
6.70607395702495,-98.429350636593,58.1063051032248,1
6.60046287763441,-98.6059908780135,58.0008825838025,1
6.49467290931238,-98.773014950666,57.8952709040665,1
6.38871376122235,-98.930976240581,57.789480367187,1
6.28259458464352,-99.08039336608,57.6835206805822,1
6.1763240224107,-99.2217356912306,57.577400993936,1
6.06991022908303,-99.3554667854823,57.4711299485414,1
5.96336090191813,-99.4820096559579,57.364715697507,1
6.03540673713586,67.2670996749503,57.2584552038349,1
6.10730023046357,67.1248649786094,57.3305006704533,1
6.17902754818526,66.9697082838638,57.4023937624674,1
6.25057569785116,66.802426350705,57.4741206483844,1
6.32193247665712,66.6237493010158,57.5456683378515,1
6.39308641318282,66.4343608997342,57.6170246300181,1
6.46402670753189,66.2348927602352,57.6881780552694,1
6.53474322497143,66.0259562147303,57.7591178154935,1
6.60522640496789,65.8080901627045,57.8298337775182,1
6.67546724107841,65.5818248117157,57.9003163823159,1
6.74545726740422,65.347652704304,57.9705566249098,1
6.81518849487365,65.1060200260645,58.0405460407081,1
6.87654244133807,57.2843923379196,58.1102585514646,1
6.93764080131814,57.0457641691746,58.1716119590116,1
6.9984777761911,56.8017122378706,58.2327097698231,1
6.9058881832699,-86.4482127866495,58.2933277650481,1
6.81299564534118,-86.731059686258,58.2007372625057,1
6.71981881389675,-86.9964995530381,58.1078438687265,1
6.62637512196344,-87.2456594402138,58.0146662318876,1
6.53268087719881,-87.4795939682826,57.9212217819927,1
6.43875130624711,-87.6993114007973,57.8275268237565,1
6.34460064675216,-87.9057301847297,57.7335965811117,1
6.25024223960178,-88.0996992316341,57.6394452892301,1
6.15568855341273,-88.2820210961199,57.545086286566,1
6.07184690723051,-78.2805073259851,57.450563710437,1
5.98784798950455,-78.4273458464213,57.3667216305663,1
6.06119146315709,68.4786703016016,57.2829454580183,1
6.13433520074643,68.2921821066884,57.3562884411283,1
6.20726803362141,68.0952664964707,57.4294316619812,1
6.27997942465101,67.8885145219965,57.5023639536697,1
6.35245945274874,67.6724940558415,57.5750747807628,1
6.42469877088145,67.4477497921089,57.6475542237649,1
6.49668855802304,67.2147684787205,57.7197929371097,1
6.56842050095516,66.9740252743622,57.7917821011861,1
6.63988675555298,66.7259663646291,57.8635134040889,1
6.71107993456005,66.4710002700986,57.9349790029687,1
6.78797896179955,71.7983809460065,58.0061863253981,1
6.86457433024495,71.5148676653143,58.0830845766123,1
6.94085948078218,71.2252294732707,58.1596791549684,1
7.01682820152679,70.9297821765631,58.2359635024076,1
7.09247461530973,70.6288589657333,58.3119314080595,1
7.16779316846054,70.3227379824511,58.3875769957317,1
7.24277860323002,70.0117176495496,58.4628947126526,1
7.31742596623924,69.6960732113894,58.537879301984,1
7.39173058025682,69.3760567338586,58.6125258111787,1
7.46568802017612,69.0519144882273,58.6868295637686,1
7.53929413411476,68.7238840538384,58.7607861354548,1
7.612544996253,68.3921972154167,58.8343913750374,1
7.67273181123131,56.1946767356858,58.9076126074163,1
7.73256112108513,55.8608864508869,58.9677986814032,1
7.79203281587119,55.526994760271,59.0276272537438,1
7.85114683179073,55.1930364315467,59.0870982146497,1
7.90990315758106,54.8590752055134,59.1462115004347,1
7.96830187925429,54.5251922068246,59.2049671000366,1
8.02634315539431,54.1914482789707,59.2633650996146,1
8.0840271918396,53.85791006006,59.3214056578457,1
8.14135429008195,53.5246441882009,59.379088980756,1
8.19832479888476,53.1917057122655,59.4364153699249,1
8.25493913342909,52.8591583730531,59.4933851742393,1
8.31119777548544,52.5270572194358,59.5499988090013,1
8.37670481302009,61.1620117120992,59.6062768564965,1
8.44186136356025,60.8347780377017,59.6717831130727,1
8.50666503078349,60.5053018460922,59.7369388808873,1
8.57111358112178,60.1737366946509,59.8017417640836,1
8.63520494889231,59.8402477299942,59.8661895295338,1
8.6989372460398,59.5049885095023,59.9302801120102,1
8.76230871924036,59.168101001319,59.9940116238123,1
8.82531779309417,58.8297387628245,60.0573823120592,1
8.88796302825633,58.4900321729265,60.1203906016967,1
8.95024313062879,58.1491203024598,60.18303505374,1
9.01215693910758,57.8071190437868,60.2453143744188,1
9.07370342107575,57.4641587758151,60.307227402942,1
9.13371730941337,56.0332212910453,60.3687706733773,1
9.19336154180727,55.688082246661,60.4287837974284,1
9.25263582747238,55.3426737525342,60.4884272689591,1
9.31153998017479,54.9970914198639,60.5477007974107,1
9.37007390416415,54.6514192706127,60.6066041967428,1
9.42823757074202,54.305723942889,60.6651373713474,1
9.4860310598434,53.9600981505828,60.7233002927488,1
9.54345450776584,53.6146027371842,60.7810930409957,1
9.60050814861779,53.2693246219651,60.8385157525793,1
9.65719227444681,52.9243188537976,60.8955686617186,1
9.71350725059401,52.57965207079,60.9522520605994,1
9.76945350822384,52.2353967056688,61.0085663146834,1
9.80973671367379,37.611255304455,61.0644856827325,1
9.84957259927185,37.1936082035518,61.1047682306886,1
9.8889730577756,36.7870606936549,61.144603482275,1
9.9279495543575,36.3912216380413,61.1840033291592,1
9.99097500435103,58.8450307600397,61.2230231825146,1
10.0532902557319,58.1819381221749,61.2860471050511,1
10.0532903177946,0.0,65.8565211711199,0
10.0532901316064,0.0,3.53374196038203e-10,0
9.95113900102691,-95.3755405311085,61.3481101994428,1
9.84883991654454,-95.5136755351305,61.2459585862533,1
9.74640108957029,-95.6441500539995,61.1436590454127,1
9.64383028476197,-95.7673784029112,61.0412197869505,1
9.55204424622774,-85.6979575030437,60.9386826738603,1
9.46016679340668,-85.7833035360045,60.8468963632625,1
9.36820351027216,-85.8634402072767,60.7550186546768,1
9.27615958412239,-85.9387412697288,60.663055131051,1
9.18403986569848,-86.0094993515759,60.5710109787128,1
9.09184894321759,-86.0759867998695,60.4788910476494,1
8.99959109303777,-86.1384730643522,60.3866999251728,1
8.90727033126477,-86.1972102109121,60.2944418868862,1
8.81489043363169,-86.2524213323468,60.2021209481967,1
8.72245496002629,-86.3043150349085,60.1097408842098,1
8.6299672268713,-86.3530999248496,60.0173052541002,1
8.53743038091159,-86.3989614299498,59.9248173737962,1
8.44282494164793,-88.3303482112296,59.8322742698765,1
8.34816883757019,-88.3776496789324,59.7376686758998,1
8.25346505490955,-88.42216393532,59.6430124261264,1
8.15871638750424,-88.4640706135542,59.5483085062506,1
8.06392548121663,-88.503514579088,59.4535597096683,1
7.96909478989587,-88.5406580812287,59.3587686816636,1
7.87422664552085,-88.5756257042658,59.2639378757206,1
7.77932324804596,-88.6085420324889,59.169069623421,1
7.68438665236639,-88.6395403421147,59.0741661242814,1
7.58941879390166,-88.6687249362694,58.9792294328365,1
7.49442150274795,-88.6962117073153,58.8842614841879,1
7.39939649202554,-88.7220846772152,58.7892641080779,1
7.32068957621033,-73.4863561012844,58.6942854269471,1
7.24204100858787,-73.4318808963508,58.6155786634802,1
7.16344685733894,-73.3810765819953,58.5369302378022,1
7.08490342756687,-73.3337171681114,58.4583362187848,1
7.00640726327971,-73.2895795619015,58.3797929121693,1
6.92795516674211,-73.2484435678771,58.3012968626501,1
6.84954414082161,-73.2100976824768,58.2228448730257,1
6.77117137832366,-73.1743738617752,58.1444339466682,1
6.69283426826625,-73.1410779860653,58.0660612769023,1
6.61453039275126,-73.1100536006579,57.9877242532559,1
6.53625747700605,-73.0811471481729,57.9094204582094,1
6.45801340509138,-73.0542108658483,57.8311476174089,1
6.39097761881773,-62.5893623282536,57.7529308759064,1
6.32404648846965,-62.4916505802275,57.6858953278448,1
6.25721191662469,-62.4014950142282,57.618964416997,1
6.19046643162904,-62.3183219630619,57.5521300474282,1
6.12380311667232,-62.2415983218616,57.4853847488002,1
6.05721557636664,-62.1708489319417,57.4187216055328,1
5.99069790249994,-62.1056102238526,57.3521342233825,1
5.92424463279017,-62.0454852662533,57.2856166952411,1
5.85785074948814,-61.9900394627848,57.2191635597323,1
5.79151160940268,-61.93892513636,57.1527698000489,1
5.7252229233845,-61.8918177883643,57.0864307738201,1
5.65898073111956,-61.8484103040373,57.0201421926568,1
5.57817455173737,-75.4463769879976,56.9538641226912,1
5.49732833112067,-75.4837696587174,56.8730578363919,1
5.4164447573465,-75.5186416705556,56.7922115159712,1
5.33552633345418,-75.5511755539828,56.7113278490456,1
5.25457540807485,-75.5815248663794,56.630409338249,1
5.17359413431038,-75.6098576516706,56.5494583316958,1
5.09258455188479,-75.6362898022189,56.4684769821899,1
5.01154854928015,-75.6609574915501,56.3874673290555,1
4.93048788797527,-75.6839795093356,56.3064312604386,1
4.84940422035063,-75.7054601587015,56.2253705375297,1
4.76829908785763,-75.7255008454649,56.1442868124152,1
4.68717391415579,-75.7442145646792,56.0631816262337,1
4.60536209421613,-76.3853166267836,55.982054606279,1
4.52352973812027,-76.4044881208292,55.9002427309239,1
4.44167821226918,-76.4223934908159,55.8184103230828,1
4.35980877074068,-76.4391167587064,55.7365587488624,1
4.27792260346098,-76.4547332545362,55.654689262169,1
4.19602082569431,-76.4693067191047,55.572803052729,1
4.11410445613434,-76.4829269689926,55.4909012355471,1
4.20024831907658,80.430020917106,55.4092357164687,1
4.28619086547245,80.2420608891907,55.4953790123495,1
4.37191999602059,80.0427984586349,55.5813209588348,1
4.45742424376314,79.8328275737958,55.6670494586129,1
4.54269273383054,79.612710312631,55.7525530465971,1
4.63262301359119,83.9652855609074,55.8378348695373,1
4.72227580413549,83.7062023902035,55.9277643387869,1
4.81164208407229,83.4386996393732,56.0174162947045,1
4.90071328489122,83.1631887263029,56.1067817174313,1
4.98948122050059,82.8800405065522,56.1958520397748,1
5.0779381281104,82.589643219535,56.2846190770716,1
5.16607660515925,82.2923329531022,56.37307506777,1
5.25388959380957,81.9884342058685,56.4612126104941,1
5.34137039434016,81.6782801683757,56.5490246486226,1
5.42851261177838,81.3621518796026,56.6365044834891,1
5.51531016850658,81.0403564543094,56.7236457212042,1
5.60175728533094,80.7131575476205,56.8104422851708,1
5.71480546717663,105.549797661979,56.8969743442686,1
5.82739770959743,105.124101836509,57.0100209086851,1
5.93952828035309,104.693048886588,57.1226115190137,1
6.05119165908715,104.256850315778,57.2347404439753,1
6.16238255401765,103.815700243786,57.3464021642251,1
6.27309585724282,103.369795687627,57.4575913888283,1
6.38332668750377,102.919322075081,57.5683030108715,1
6.49307034094324,102.46446193662,57.6785321499042,1
6.60232230652741,102.005380418859,57.7882741029238,1
6.71107825608858,101.542265846888,57.8975243597083,1
6.81933402439693,101.07526018885,58.006278592826,1
6.7945820644692,-23.1101800028455,58.1143209456307,1
6.71360879641409,-75.6023825942975,58.0894650094924,1
6.63206427860872,-76.1357453217215,58.0084902088308,1
6.54998950317642,-76.6308288018536,57.9269442601942,1
6.46742205306026,-77.0908258692771,57.8448681482725,1
6.38439648024618,-77.5185642976339,57.7622994492911,1
6.30094458013724,-77.9166111027507,57.6792727090065,1
6.21709569488628,-78.2872638507115,57.5958197172043,1
6.13287690609913,-78.6326317825115,57.511969810766,1
6.04831327185982,-78.9546039436573,57.4277500665242,1
5.96342797214331,-79.2549332061299,57.3431855380597,1
6.035801087368,67.5726730668202,57.2585230681764,1
6.10790296702034,67.31943087118,57.3308955250544,1
6.20830452630832,93.7420174022918,57.4030772375712,1
6.30832114401436,93.3826062134813,57.5034775623666,1
6.40794601828304,93.0168499178308,57.6034929279125,1
6.50717264664053,92.6450208623919,57.7031165335257,1
6.60599480170636,92.267376907671,57.8023418778188,1
6.70440653685099,91.8841730168651,57.9011627345067,1
6.80240215145867,91.4956554612445,57.9995731579368,1
6.89997619515183,91.1020444362975,58.0975674484752,1
6.85599885834388,-41.0603597714498,58.1949383532587,1
6.81111426455046,-41.9074431238187,58.150959560133,1
6.76542797187228,-42.6559600219889,58.1060736584419,1
6.71903451517369,-43.3162248862118,58.0603861957639,1
6.65694789126883,-57.9684730826102,58.0139629030739,1
6.5944319728483,-58.3692926124968,57.951875360464,1
6.53152462107353,-58.7347649718595,57.88935859967,1
6.46825995917173,-59.0683698288785,57.8264504750514,1
6.40466885090095,-59.3731667419206,57.763185103808,1
6.34077923445158,-59.6518733868834,57.6995933441849,1
6.27661646122119,-59.9069148114495,57.635703129427,1
6.21220355346773,-60.1404582027953,57.5715398064103,1
6.14756146253219,-60.3544389633726,57.5071263933233,1
6.08270926600691,-60.5506128624711,57.4424838377775,1
6.01766434886874,-60.7305473442921,57.3776312139579,1
5.95244260314395,-60.8956476037292,57.3125859038118,1
6.03929209486226,81.0888429214174,57.2475758599872,1
6.1258611135115,80.8269725393984,57.3344245564745,1
6.21214048624485,80.5565435064182,57.4209927561833,1
6.29812149376149,80.2779701376721,57.5072712877667,1
6.38379586179343,79.9916609537377,57.5932514333915,1
6.46915569279883,79.6979926047925,57.6789249200573,1
6.55419351699405,79.3973417410143,57.7642838516245,1
6.63890220497719,79.0900386556359,57.8493207594585,1
6.72327499920813,78.7764194365081,57.9340285153858,1
6.80730545449552,78.4567940957004,58.0184003629208,1
6.89098747078861,78.1314668506639,58.1024298580083,1
6.97431524648438,77.8007158430682,58.1861109015962,1
6.86814753282384,-99.1257101770771,58.2691220024828,1
6.76162997330102,-99.4523528004265,58.1629531085738,1
6.65478182416427,-99.7610089291356,58.0564344308316,1
6.54762126810214,-100.052695518684,57.9495852222682,1
6.44016536528258,-100.328452703025,57.8424236622125,1
6.33243018100387,-100.589210518365,57.7349668078477,1
6.22443083925747,-100.835843952041,57.6272307216185,1
6.11618158045002,-101.069178737134,57.519230524814,1
6.00769584406835,-101.289973968619,57.4109804553808,1
6.06088139080764,49.6577999064129,57.3027496304016,1
6.11390405629281,49.5057201538884,57.3559348728616,1
6.16675432774448,49.3447601490971,57.4089572171618,1
6.1923935134649,23.9385612252363,57.4617682858029,1
6.21773210987936,23.6579104858947,57.4874071706804,1
6.24278470068048,23.390877099132,57.5127454836488,1
6.26756487119934,23.136522336813,57.5377978070115,1
6.29208522991796,22.893942238511,57.5625777247861,1
6.31635744528711,22.6622618168904,57.5870978442261,1
6.34039229476891,22.4406379550146,57.6113698326453,1
6.36419969061266,22.2282709955834,57.6354044664333,1
6.387788735435,22.0244047409324,57.6592116568555,1
6.41116776622799,21.8283206584147,57.6828005056175,1
6.43434442006805,21.639366853492,57.7061793488898,1
6.45732564879261,21.4569059181713,57.7293558229659,1
6.52047161072028,58.957547757359,57.7523995376595,1
6.58343262067416,58.7848623428044,57.8155450997209,1
6.64619826147689,58.6024564563559,57.8785056883707,1
6.70875878429407,58.4109414302247,57.9412708880456,1
6.7711050737564,58.2109170073863,58.0038309514435,1
6.83322859474458,58.0029220873257,58.0661767646056,1
6.8951213471918,57.7874665964373,58.128299793719,1
6.95677586188352,57.5650285907159,58.1901920400054,1
7.01818513056436,57.3360484611385,58.2518460353821,1
6.92650885008728,-85.5954767843059,58.3130378461258,1
6.83454677551395,-85.8623189486707,58.2213607148583,1
6.74231664803075,-86.1125885052161,58.1293978402609,1
6.65419356391065,-82.2779623001679,58.0371797526246,1
6.56583470846078,-82.4980969451872,57.9490559899778,1
6.47725512150387,-82.7041854358868,57.8606964978872,1
6.38846882578545,-82.8971838842563,57.7721163135087,1
